address,databaseID,price,bedrooms,bathroom,sqft,zip,lat,lng,ancherRating,jamesRating
1414-W-9th-St-Coffeyville-KS-67337,5e92cf36d3a33e1d5c761cda,12000,2,1,704,67337,37.0353831,-95.63953099999999},,
3778-County-Road-2000-Coffeyville-KS-67337,5e92cf77d3a33e1d5c761cdb,385000,3,2,2100,67337,37.0510243,-95.6758325},,
912-W-2nd-St-Coffeyville-KS-67337,5e92cf9ad3a33e1d5c761cdc,44900,2,1,1168,67337,37.0426728,-95.6303724},,
4513-County-Road-1400-Coffeyville-KS-67337,5e92d163d3a33e1d5c761ce4,225000,4,3,4400,67337,37.0073394,-95.65115949999999},,
37885-Silver-Dr-Wellton-AZ-85356,5e92d464d3a33e1d5c761cf3,174900,3,3,1623,85356,32.6800828,-113.9880074},,
5005-Elk-Rd-Coffeyville-KS-67337,5e92cffbd3a33e1d5c761cdd,395000,4,3,2800,67337,37.0629594,-95.4494282},,
1504-Stark-St-Coffeyville-KS-67337,5e92d019d3a33e1d5c761cde,45000,2,1,820,67337,37.0545397,-95.6397289},,
1116-W-6th-St-Coffeyville-KS-67337,5e92d03bd3a33e1d5c761cdf,49450,4,2,2154,67337,37.0384029,-95.6326418},,
2103-W-7th-St-Coffeyville-KS-67337,5e92d07cd3a33e1d5c761ce0,64450,4,2,1980,67337,37.0373744,-95.6484815},,
403-E-11th-St-Coffeyville-KS-67337,5e92d0e9d3a33e1d5c761ce2,40000,3,1,930,67337,37.032665,-95.6104172},,
407-N-Willow-St-Coffeyville-KS-67337,5e92d10ad3a33e1d5c761ce3,27900,3,1,900,67337,37.0473008,-95.62002439999999},,
614-W-3rd-St-Coffeyville-KS-67337,5e92d193d3a33e1d5c761ce5,27000,2,1,955,67337,37.0414985,-95.62406039999999},,
309-Lakewood-Dr-Coffeyville-KS-67337,5e92d1f7d3a33e1d5c761ce7,450000,4,4,2855,67337,37.066804,-95.6669088},,
2272F-Cr-3900-Coffeyville-KS-67337,5e92d27ad3a33e1d5c761ce9,135000,2,2,1572,67337,37.1220369,-95.71067479999999},,
1272-County-Road-4500-Coffeyville-KS-67337,5e92d2bdd3a33e1d5c761cea,384000,4,3,3352,67337,37.0512919,-95.65640189999999},,
26532-Red-Rock-Rd-12-Wellton-AZ-85356,5e92d48bd3a33e1d5c761cf4,120000,2,2,1280,85356},#VALUE!,#VALUE!,,
11602-Picacho-St-Wellton-AZ-85356,5e92d836d3a33e1d5c761d0e,165000,2,2,1248,85356,32.653551,-114.175364},,
111-Pullins-Dr-Coffeyville-KS-67337,5e92d2e8d3a33e1d5c761ceb,125000,3,3,1420,67337,37.0439426,-95.66616789999999},,
2496-County-Road-4300-Coffeyville-KS-67337,5e92d314d3a33e1d5c761cec,164900,3,2,1760,67337,37.0930464,-95.6744149},,
200-N-Glendale-Ave-Coffeyville-KS-67337,5e92d355d3a33e1d5c761ced,199900,3,2,2233,67337,37.0461202,-95.6706116},,
3948-County-Road-1250-Coffeyville-KS-67337,5e92d378d3a33e1d5c761cee,199000,3,2,2400,67337,37.0041322,-95.70308209999999},,
1605-W-7th-St-Coffeyville-KS-67337,5e92d3a3d3a33e1d5c761cef,28733,3,1,1190,67337,37.0370623,-95.64186199999999},,
28582-San-Francisco-Ave-Wellton-AZ-85356,5e92d422d3a33e1d5c761cf1,55000,2,1,1104,85356,32.6737835,-114.149036},,
10407-Jessie-St-Wellton-AZ-85356,5e92d43fd3a33e1d5c761cf2,55000,2,1,816,85356,32.672302,-114.1366308},,
27234-Red-Rock-Rd-Wellton-AZ-85356,5e92d4ced3a33e1d5c761cf6,177500,3,3,1606,85356,32.65236,-114.173075},,
11602-Mccollough-St-Wellton-AZ-85356,5e92d4e9d3a33e1d5c761cf7,155000,2,2,1248,85356,32.653613,-114.167966},,
11610-Mccollough-St-Wellton-AZ-85356,5e92d508d3a33e1d5c761cf8,151900,2,2,1202,85356,32.653407,-114.167966},,
27251-Mesquite-Ave-Wellton-AZ-85356,5e92d530d3a33e1d5c761cf9,177500,3,3,1440,85356,32.6528102,-114.1725665},,
11585-Sonora-St-Wellton-AZ-85356,5e92d54cd3a33e1d5c761cfa,177900,3,2,1560,85356,32.653822,-114.169208},,
28462-Telegraph-Ave-Wellton-AZ-85356,5e92d582d3a33e1d5c761cfb,141500,2,4,914,85356,32.650904,-114.151199},,
27243-Mesquite-Ave-Wellton-AZ-85356,5e92d5a8d3a33e1d5c761cfc,169000,3,4,1440,85356,32.6527416,-114.1728095},,
37822-Turquoise-Dr-Wellton-AZ-85356,5e92d5c9d3a33e1d5c761cfd,159900,3,2,1288,85356,32.6851255,-113.989169},,
37822-Turquoise-Tacna-AZ-85356,5e92d5ecd3a33e1d5c761cfe,159900,3,2,1288,85356,32.6851255,-113.989169},,
11603-Mccollough-St-Wellton-AZ-85356,5e92d60cd3a33e1d5c761cff,162000,3,4,1240,85356,32.6535791,-114.1674454},,
28810-S-Pacific-Ave-Wellton-AZ-85356,5e92d63fd3a33e1d5c761d00,77900,3,2,1164,85356,32.6702319,-114.144005},,
29142-Napa-Ave-Wellton-AZ-85356,5e92d657d3a33e1d5c761d01,114688,3,2,1508,85356,32.6755554,-114.1410092},,
27315-E-County-13-3-4-St-Wellton-AZ-85356,5e92d679d3a33e1d5c761d02,160000,4,2,1456,85356,32.6234233,-114.1680304},,
8815-S-Joel-Ct-Wellton-AZ-85356,5e92d698d3a33e1d5c761d03,49900,2,1,720,85356,32.6951704,-113.9825095},,
8840-S-Pirtle-Ct-Wellton-AZ-85356,5e92d6c6d3a33e1d5c761d04,69500,2,2,1152,85356,32.694848,-113.982133},,
28541-E-Arizona-Ave-SPC-31-Wellton-AZ-85356,5e92d710d3a33e1d5c761d05,32500,2,1,970,85356,32.6706428,-114.149698},,
37451-E-County-8th-St-Wellton-AZ-85356,5e92d736d3a33e1d5c761d06,450000,3,2,2291,85356,32.7069718,-113.9984872},,
27372-Colorado-Ave-Wellton-AZ-85356,5e92d756d3a33e1d5c761d07,187900,3,2,1560,85356,32.65442,-114.169249},,
27373-Colorado-Ave-Wellton-AZ-85356,5e92d790d3a33e1d5c761d09,180900,4,2,1606,85356,32.65403,-114.169207},,
11618-Sonora-St-Wellton-AZ-85356,5e92d7efd3a33e1d5c761d0c,167900,3,2,1392,85356,32.653255,-114.169697},,
28625-San-Francisco-Ave-Wellton-AZ-85356,5e92d858d3a33e1d5c761d0f,120000,2,2,1987,85356,32.6732605,-114.1479956},,
8816-S-Pirtle-Ct-Wellton-AZ-85356,5e92d882d3a33e1d5c761d10,64500,2,3,1120,85356,32.6951103,-113.9821274},,
27381-Cibola-St-Wellton-AZ-85356,5e92d8e1d3a33e1d5c761d13,180900,3,2,1560,85356,32.6532379,-114.1686144},,
11610-Sonora-St-Wellton-AZ-85356,5e92d91ad3a33e1d5c761d14,199900,2,2,1248,85356,32.6534679,-114.169696},,
30209-E-Mountain-Vw-Wellton-AZ-85356,5e92d93cd3a33e1d5c761d15,99500,2,2,726,85356,32.677921,-114.121478},,
13772-Ave-24e-Wellton-AZ-85356,5e92d95ed3a33e1d5c761d16,385000,4,3,2715,85356,32.6248652,-114.227537},,
8845-S-Dixie-Ct-Wellton-AZ-85356,5e92d983d3a33e1d5c761d17,59000,2,2,728,85356,32.694632,-113.985266},,
29373-S-San-Jose-Ave-Wellton-AZ-85356,5e92d9c4d3a33e1d5c761d19,32900,2,2,--,85356,32.6714906,-114.1362745},,
8868-S-Valorie-Ct-Wellton-AZ-85356,5e92d9e8d3a33e1d5c761d1a,62000,2,1,980,85356,32.6944225,-113.9802185},,
13552-S-Cleator-Ave-Wellton-AZ-85356,5e92da38d3a33e1d5c761d1c,82828,--,--,--,85356,32.6270495,-114.138727},,
724-N-Ashby-Dr-Uvalde-TX-78801,5e9427c127eb5c32acb6dc0f,225000,3,3,2226,78801,29.2229246,-99.77856519999999},,
1111-Farragut-St-Pittsburgh-PA-15206,5e92da6ed3a33e1d5c761d1d,375000,3,1,1666,15206,40.4737173,-79.9180714},,
6315-Saint-Marie-St-Pittsburgh-PA-15206,5e92dc0f27eb5c32acb6d458,225000,4,1,1973,15206,40.4680386,-79.9157273},,
6533-Jackson-St-Pittsburgh-PA-15206,5e92dc4927eb5c32acb6d459,335000,3,2,1632,15206,40.4739001,-79.9123831},,
363-S-Highland-Ave-APT-802-Pittsburgh-PA-15206,5e92dc7427eb5c32acb6d45a,280000,2,2,1472,15206,40.4551552,-79.9249335},,
5921-Bryant-St-Pittsburgh-PA-15206,5e92dca027eb5c32acb6d45b,249900,3,2,1152,15206,40.4755262,-79.9188721},,
1453-Greystone-Dr-Pittsburgh-PA-15206,5e92dccb27eb5c32acb6d45c,575000,3,4,1662,15206,40.478409,-79.917543},,
1185-1187-Chislett-St-Pittsburgh-PA-15206,5e92dd0e27eb5c32acb6d45d,449800,4,3,--,15206,40.4795434,-79.9289106},,
1185-Chislett-St-Pittsburgh-PA-15206,5e92dd3527eb5c32acb6d45e,219900,2,1,--,15206,40.4795085,-79.9288977},,
545-N-Aiken-Ave-Pittsburgh-PA-15206,5e92e28627eb5c32acb6d47c,95000,2,1,900,15206,40.4699528,-79.9334016},,
602-Gettysburg-St-Pittsburgh-PA-15206,5e92dd5e27eb5c32acb6d45f,299900,3,2,1494,15206,40.448683,-79.9167559},,
5727-Hays-St-Pittsburgh-PA-15206,5e92dd8627eb5c32acb6d460,765000,3,4,--,15206,40.4689626,-79.9241979},,
1054-Beechwood-Blvd-Pittsburgh-PA-15206,5e92ddb327eb5c32acb6d461,3900000,9,8,10131,15206,40.4512022,-79.9176305},,
413-N-Graham-St-Pittsburgh-PA-15206,5e92ddd927eb5c32acb6d462,399000,4,3,1349,15206,40.4677832,-79.93366569999999},,
1030-Winterton-St-Pittsburgh-PA-15206,5e92de0327eb5c32acb6d463,395000,3,3,1624,15206,40.472712,-79.9134911},,
100-Denniston-St-APT-47-Pittsburgh-PA-15206,5e92de3227eb5c32acb6d464,539689,3,3.5,2016,15206,40.4578222,-79.9189973},,
1265-Beechwood-Blvd-Pittsburgh-PA-15206,5e92de6327eb5c32acb6d465,1795000,7,5,5834,15206,40.4468553,-79.9180937},,
5454-Black-St-Pittsburgh-PA-15206,5e92de8e27eb5c32acb6d466,435000,3,3,--,15206,40.469809,-79.931201},,
6560-Rowan-St-Pittsburgh-PA-15206,5e92e30427eb5c32acb6d47f,35000,3,2,1408,15206,40.4655081,-79.90516749999999},,
5421-Baywood-St-Pittsburgh-PA-15206,5e92df0427eb5c32acb6d467,599000,4,4,3386,15206,40.4722088,-79.930354},,
222-Hastings-St-Pittsburgh-PA-15206,5e92df3427eb5c32acb6d468,330000,3,2,1449,15206,40.4522694,-79.9131424},,
338-Enright-Ct-Pittsburgh-PA-15206,5e92df5027eb5c32acb6d469,142000,3,1,1082,15206,40.461079,-79.91796800000002},,
7106-Ross-Garden-Rd-Pittsburgh-PA-15206,5e92df6727eb5c32acb6d46a,46980,3,1,1160,15206,40.4719902,-79.8953889},,
900-N-Highland-Ave-Pittsburgh-PA-15206,5e92df9327eb5c32acb6d46b,649000,6,5,3136,15206,40.4712685,-79.92002049999999},,
440-Enright-Ct-Pittsburgh-PA-15206,5e92dfb827eb5c32acb6d46c,132000,2,1,1015,15206,40.4615126,-79.91628589999999},,
5626-Jackson-St-Pittsburgh-PA-15206,5e92dfe327eb5c32acb6d46d,425000,4,3,2130,15206,40.4723372,-79.9247467},,
816-N-Beatty-St-Pittsburgh-PA-15206,5e92e01227eb5c32acb6d46e,246211,4,2,2754,15206,40.4709511,-79.9217779},,
837-Heberton-St-Pittsburgh-PA-15206,5e92e02a27eb5c32acb6d46f,273357,5,2,1827,15206,40.4699813,-79.9166327},,
6234-Saint-Marie-St-Pittsburgh-PA-15206,5e92e07d27eb5c32acb6d470,299999,3,2,1152,15206,40.4675742,-79.9168543},,
822-Mellon-St-Pittsburgh-PA-15206,5e92e0a227eb5c32acb6d471,535000,5,4,2507,15206,40.471649,-79.9242809},,
6343-Jackson-St-Pittsburgh-PA-15206,5e92e0c727eb5c32acb6d472,740000,6,4,3080,15206,40.4703644,-79.9145217},,
5501-Elgin-St-Pittsburgh-PA-15206,5e92e10327eb5c32acb6d473,3650000,8,5,9286,15206,40.4792614,-79.9248908},,
535-Gettysburg-St-Pittsburgh-PA-15206,5e92e14c27eb5c32acb6d475,375000,3,1,1760,15206,40.448703,-79.9161055},,
6633-Marietta-St-Pittsburgh-PA-15206,5e92e17727eb5c32acb6d476,75000,2,2,1200,15206,40.4886762,-79.9290982},,
5822-Rippey-St-Pittsburgh-PA-15206,5e92e1a427eb5c32acb6d477,515000,4,4,3744,15206,40.4651028,-79.92519469999999},,
1257-Album-St-Pittsburgh-PA-15206,5e92e1dd27eb5c32acb6d479,15000,3,--,1338,15206,40.4695949,-79.90193119999999},,
6939-Wiltsie-St-Pittsburgh-PA-15206,5e92e25f27eb5c32acb6d47b,45000,3,--,1224,15206,40.4730108,-79.8967813},,
6615-Jackson-St-Pittsburgh-PA-15206,5e92e3c327eb5c32acb6d482,140112,2,1,1200,15206,40.474541,-79.912412},,
279-Silverton-Ave-Pittsburgh-PA-15206,5e92e41627eb5c32acb6d484,81068,3,1.5,1554,15206,40.4637569,-79.89146819999999},,
333-Enright-Ct-Pittsburgh-PA-15206,5e92e44227eb5c32acb6d485,190694,4,1.5,1384,15206,40.4614797,-79.9172763},,
6117-Saint-Marie-St-Pittsburgh-PA-15206,5e92e47527eb5c32acb6d486,256318,6,2,2750,15206,40.4683458,-79.9183171},,
7250-Campania-Ave-Pittsburgh-PA-15206,5e92e4b527eb5c32acb6d487,121093,3,2,1220,15206,40.471072,-79.890171},,
5464-Broad-St-Pittsburgh-PA-15206,5e92e60127eb5c32acb6d48b,185789,4,1,1408,15206,40.4651785,-79.9334879},,
1320-Vandale-Pl-Anderson-SC-29626,5e92e63227eb5c32acb6d48c,200000,3,3,2490,29626,34.4643096,-82.7219217},,
1085-Stoneham-Cir-Anderson-SC-29626,5e92e65c27eb5c32acb6d48d,208900,3,2,1882,29626,34.502493,-82.769142},,
1080-Stoneham-Cir-Anderson-SC-29626,5e92e6a427eb5c32acb6d48e,207900,3,2,1882,29626,34.502411,-82.76796999999999},,
603-Walnut-Way-Anderson-SC-29626,5e92e6e527eb5c32acb6d48f,159900,3,2,1340,29626,34.517192,-82.77934259999999},,
102-Canter-Ln-Anderson-SC-29626,5e92e70627eb5c32acb6d490,29995,3,2,1768,29626,34.4429876,-82.7244762},,
516-W-Shockley-Ferry-Rd-Anderson-SC-29626,5e92e72327eb5c32acb6d491,71900,3,1,993,29626,34.4735114,-82.659041},,
503-Greenleaf-Dr-Anderson-SC-29626,5e92e73c27eb5c32acb6d492,159149,3,--,1897,29626,34.4914478,-82.69025669999999},,
116-Doris-Ave-Anderson-SC-29626,5e92e77027eb5c32acb6d493,139000,3,3,2502,29626,34.4715379,-82.6713602},,
1004-Dickerson-Rd-Anderson-SC-29626,5e92e7a827eb5c32acb6d494,178000,3,2,1500,29626,34.5006639,-82.7458609},,
327-Windcrest-Ln-Anderson-SC-29626,5e92e7ec27eb5c32acb6d495,850000,3,2,1216,29626,34.4631048,-82.7948182},,
3205-Algonquin-Ave-Anderson-SC-29626,5e92e82427eb5c32acb6d496,104500,2,1,1281,29626,34.4691184,-82.66549619999999},,
215-Public-Well-Rd-Anderson-SC-29626,5e92e86c27eb5c32acb6d497,325000,3,3,3209,29626,34.4770331,-82.77697340000002},,
205-Sapphire-Pt-Anderson-SC-29626,5e92e88f27eb5c32acb6d498,574200,3,4,2525,29626,34.4379566,-82.8495483},,
8519-H90w-Uvalde-TX-78801,5e9427fe27eb5c32acb6dc10,413400,3,2,924,78801,29.5047519,-99.99122539999999},,
402-Lazy-St-Anderson-SC-29626,5e92e8ae27eb5c32acb6d499,379900,3,2,3044,29626,34.4557707,-82.81127099999999},,
107-Tea-Leaf-Ct-Anderson-SC-29626,5e92e8da27eb5c32acb6d49a,205000,4,3,1854,29626,34.500143,-82.768507},,
1121-Old-Webb-Rd-Anderson-SC-29626,5e92e90327eb5c32acb6d49b,310000,4,2,2159,29626,34.4711075,-82.79626139999999},,
164-Cardinal-Ln-Anderson-SC-29626,5e92e93427eb5c32acb6d49c,579900,4,4,3417,29626,34.4049639,-82.807019},,
205-Edgewater-Dr-Anderson-SC-29626,5e92e96227eb5c32acb6d49d,549000,3,3,2500,29626,34.5172813,-82.7850388},,
405-Forest-Cove-Rd-Anderson-SC-29626,5e92e98e27eb5c32acb6d49e,449000,4,3,2539,29626,34.4219228,-82.8109764},,
700-Compton-St-New-Iberia-LA-70560,5e93040f27eb5c32acb6d542,69900,3,2,1470,70560,29.9957497,-91.8180905},,
1021-Pintail-Point-Pt-ANDERSON-Anderson-SC-29626,5e92e9bd27eb5c32acb6d49f,649900,5,4,--,29626,34.425648,-82.8066429},,
1021-Pintail-Rd-Anderson-SC-29626,5e92e9e827eb5c32acb6d4a0,649900,5,4,4223,29626,34.4256186,-82.8066614},,
1021-Pintail-Rd-11-Anderson-SC-29626,5e92ea2a27eb5c32acb6d4a1,649900,5,4,4200,29626,34.4256186,-82.8066614},,
4501-Highway-24-Anderson-SC-29626,5e92ea4f27eb5c32acb6d4a2,485900,3,2,2720,29626,34.513709,-82.767892},,
100-Canter-Ln-Anderson-SC-29626,5e92ea6527eb5c32acb6d4a3,93532,3,2,1792,29626,34.4425259,-82.7240171},,
729-10th-Ave-Franklinton-LA-70438,5e92f06027eb5c32acb6d4c6,110000,2,1,1475,70438,30.8485668,-90.1563197},,
111-Chapelwood-Dr-9-Anderson-SC-29626,5e92eb0327eb5c32acb6d4a6,1475000,5,4,7154,29626,34.4403594,-82.8409016},,
2-Medford-Ct-Anderson-SC-29626,5e92eb4427eb5c32acb6d4a8,205000,4,3,--,29626,34.5000997,-82.7674835},,
213-Eagle-Cir-Anderson-SC-29626,5e92eb5a27eb5c32acb6d4a9,195000,3,2,1600,29626,34.5029018,-82.72481100000002},,
109-Canary-Dr-Anderson-SC-29626,5e92ec1127eb5c32acb6d4ad,186900,3,2,1418,29626,34.5046669,-82.7239331},,
203-Eagle-Cir-Anderson-SC-29626,5e92ec3627eb5c32acb6d4ae,194000,3,2,1594,29626,34.5029018,-82.72481100000002},,
1055-Stoneham-Cir-Anderson-SC-29626,5e92ec5027eb5c32acb6d4af,204500,3,2,--,29626,34.497822,-82.76512799999999},,
3204-New-Pond-Rd-Anderson-SC-29626,5e92ec8b27eb5c32acb6d4b1,106665,--,--,1408,29626,34.4769874,-82.6609818},,
1047-Stoneham-Cir-Anderson-SC-29626,5e92ecb627eb5c32acb6d4b2,187796,3,--,1747,29626,34.497334,-82.76376760000001},,
3606-Shawnee-Ave-Anderson-SC-29626,5e92ecd927eb5c32acb6d4b3,59879,3,1,1086,29626,34.4656294,-82.66621339999999},,
129-Meadowood-Dr-Anderson-SC-29626,5e92ecf327eb5c32acb6d4b4,149003,3,3,1463,29626,34.4834009,-82.743796},,
600-Little-Mountain-Rd-Anderson-SC-29626,5e92ed4427eb5c32acb6d4b5,151656,3,--,1440,29626,34.4388365,-82.7000824},,
3222-Algonquin-Ave-Anderson-SC-29626,5e92ed6227eb5c32acb6d4b6,99576,3,2,1836,29626,34.4674715,-82.6667619},,
1208-Pearl-Harbor-Way-Anderson-SC-29626,5e92ed7a27eb5c32acb6d4b7,82944,3,3,1118,29626,34.5153867,-82.7748463},,
42668-Vfw-Rd-Franklinton-LA-70438,5e92f08527eb5c32acb6d4c7,95000,2,1,1200,70438,30.8421678,-90.178418},,
49484-Highway-16-Franklinton-LA-70438,5e92f0be27eb5c32acb6d4c8,120000,2,1,1263,70438,30.714939,-90.0651791},,
14478-Highway-16-Belle-Chasse-LA-70438,5e92f0df27eb5c32acb6d4c9,300000,3,--,1139,70438,30.7358405,-90.09334869999999},,
28283-Highway-25-Franklinton-LA-70438,5e92f10127eb5c32acb6d4ca,250000,3,3,2100,70438,30.9322936,-90.1805529},,
43740-C-E-Stafford-Rd-Franklinton-LA-70438,5e92f11b27eb5c32acb6d4cb,182900,3,2,1450,70438,30.7136498,-90.16215009999999},,
41260-C-Corkern-Rd-Franklinton-LA-70438,5e92f14c27eb5c32acb6d4cc,155000,3,2,1200,70438,30.810432,-90.2073466},,
23219-Tanglewood-Dr-Franklinton-LA-70438,5e92f17527eb5c32acb6d4cd,170000,3,2,1711,70438,30.8544594,-90.1204369},,
1404-Varnado-St-Franklinton-LA-70438,5e92f19b27eb5c32acb6d4ce,155000,3,2,1629,70438,30.8426036,-90.1466471},,
35773-Eagle-Nest-Ln-Franklinton-LA-70438,5e92f58427eb5c32acb6d4e6,279000,3,2,1892,70438,30.8471283,-90.15314099999999},,
13287-Sandalwood-Dr-Franklinton-LA-70438,5e92f1c827eb5c32acb6d4cf,179000,4,2,1584,70438,30.7124178,-90.1623918},,
30171-Highway-62-Franklinton-LA-70438,5e92f1e927eb5c32acb6d4d0,95500,3,2,1248,70438,30.9629209,-89.9609495},,
18704-Lee-Rd-Franklinton-LA-70438,5e92f20e27eb5c32acb6d4d1,225000,4,2,1850,70438,30.7946242,-90.0480145},,
44186-Elmer-Magee-Rd-Franklinton-LA-70438,5e92f22c27eb5c32acb6d4d2,33000,4,2,1680,70438,30.995267,-90.1587002},,
25175-Foil-Rd-Franklinton-LA-70438,5e92f25327eb5c32acb6d4d3,119900,3,2,1224,70438,30.8892495,-90.1392851},,
32360-Prosperity-Rd-Franklinton-LA-70438,5e92f27627eb5c32acb6d4d4,165148,3,2,1274,70438,30.8471283,-90.15314099999999},,
32385-Prosperity-Rd-Franklinton-LA-70438,5e92f2b727eb5c32acb6d4d5,178514,3,2,1381,70438,30.8471283,-90.15314099999999},,
32365-Prosperity-Rd-Franklinton-LA-70438,5e92f2d227eb5c32acb6d4d6,171394,3,2,1324,70438,30.8471283,-90.15314099999999},,
45631-Starhill-Rd-Franklinton-LA-70438,5e92f2ef27eb5c32acb6d4d7,170894,3,2,1320,70438,30.8471283,-90.15314099999999},,
205-21st-Ave-Franklinton-LA-70438,5e92f74427eb5c32acb6d4f1,45000,2,1,1800,70438,30.8604934,-90.1446459},,
1040-Bickham-St-Franklinton-LA-70438,5e92f76327eb5c32acb6d4f2,69999,2,1,838,70438,30.8461381,-90.15206789999999},,
32349-Prosperity-Rd-Franklinton-LA-70438,5e92f31d27eb5c32acb6d4d8,160151,3,2,1234,70438,30.8471283,-90.15314099999999},,
32403-Prosperity-Rd-Franklinton-LA-70438,5e92f33627eb5c32acb6d4d9,180888,3,2,1400,70438,30.8471283,-90.15314099999999},,
601-Williams-St-Franklinton-LA-70438,5e92f37427eb5c32acb6d4da,200000,3,3,2082,70438,30.8523534,-90.1649652},,
14537-Highway-450-Franklinton-LA-70438,5e92f39e27eb5c32acb6d4db,1600000,4,4,3559,70438,30.7336479,-90.23798409999999},,
18336-Mckay-Ln-Franklinton-LA-70438,5e92f3c227eb5c32acb6d4dc,240000,3,2,1830,70438,30.7900825,-90.14172789999999},,
814-13th-Avenue-Franklinton-La-70438-Franklinton-LA-70438,5e92f49327eb5c32acb6d4e1,50000,4,2,2200,70438,30.8493282,-90.1524532},,
19167-Petit-Rd-Franklinton-LA-70438,5e92f53127eb5c32acb6d4e4,390000,4,3,2290,70438,30.8006584,-90.1780208},,
54508-Highway-424-Franklinton-LA-70438,5e92f55e27eb5c32acb6d4e5,50000,2,2,910,70438,30.9837538,-89.9764422},,
1138-Cleveland-St-Franklinton-LA-70438,5e92f78027eb5c32acb6d4f3,82500,2,1,1534,70438,30.8427834,-90.1530646},,
1916-Short-Leaf-St-Franklinton-LA-70438,5e92f5c827eb5c32acb6d4e7,279500,3,2,--,70438,30.8491036,-90.13695890000001},,
14260-Highway-25-Franklinton-LA-70438,5e92f5f727eb5c32acb6d4e8,465000,3,2,2723,70438,30.7286416,-90.18014289999999},,
18260-Mckay-Ln-Franklinton-LA-70438,5e92f61c27eb5c32acb6d4e9,369500,4,3,2618,70438,30.7882479,-90.1420649},,
31413-Toney-Rd-Franklinton-LA-70438,5e92f6a227eb5c32acb6d4ec,207000,2,2,960,70438,30.9809361,-90.1381856},,
39174-Forest-Hills-Dr-Franklinton-LA-70438,5e92f6d027eb5c32acb6d4ed,589000,4,4,3679,70438,30.7737083,-90.2392357},,
1400-Heyward-St-Franklinton-LA-70438,5e92f6f227eb5c32acb6d4ee,129999,3,1,1427,70438,30.8369687,-90.14402729999999},,
32336-Prosperity-Rd-Franklinton-LA-70438,5e92f72927eb5c32acb6d4f0,202749,3,2,1572,70438,30.8471283,-90.15314099999999},,
38292-Highway-16-Franklinton-LA-70438,5e92f7ae27eb5c32acb6d4f4,140000,2,2,960,70438,30.7584523,-90.255814},,
32316-Prosperity-Rd-Franklinton-LA-70438,5e92f81a27eb5c32acb6d4f7,174392,3,2,1348,70438,30.8471283,-90.15314099999999},,
1129-Atkinson-St-Detroit-MI-48202,5e92f8ac27eb5c32acb6d4fb,20000,4,3,2288,48202,42.379931,-83.091695},,
414-Mount-Vernon-St-Detroit-MI-48202,5e92f8d827eb5c32acb6d4fc,25000,4,2,1648,48202,42.3773668,-83.0717277},,
6-W-Bethune-St-Detroit-MI-48202,5e92f90d27eb5c32acb6d4fd,230000,2,2,1380,48202,42.3677971,-83.08819489999999},,
408-Mount-Vernon-St-Detroit-MI-48202,5e92f93a27eb5c32acb6d4fe,145000,5,2,1576,48202,42.3773362,-83.0718535},,
891-Edison-St-Detroit-MI-48202,5e92f95a27eb5c32acb6d4ff,30000,4,2,1886,48202,42.381523,-83.090355},,
15-E-Kirby-St-APT-411-Detroit-MI-48202,5e92f98e27eb5c32acb6d500,369000,2,2,1470,48202,42.3605388,-83.065946},,
552-Hague-St-Detroit-MI-48202,5e92f9b527eb5c32acb6d501,99000,3,1,1278,48202,42.381121,-83.071928},,
8017-John-R-St-Detroit-MI-48202,5e92f9de27eb5c32acb6d502,225500,2,2,1390,48202,42.3748808,-83.07386319999999},,
102-Marston-Ave-Detroit-MI-48202,5e92fa0727eb5c32acb6d503,195000,2,2,1272,48202,42.3754124,-83.07439749999999},,
14-W-Bethune-St-Detroit-MI-48202,5e92fa3527eb5c32acb6d504,244000,2,2,1254,48202,42.3724268,-83.07540929999999},,
441-Marston-St-Detroit-MI-48202,5e92fa5a27eb5c32acb6d505,149900,4,2,1763,48202,42.377132,-83.07109899999999},,
573-Belmont-St-Detroit-MI-48202,5e92fa7f27eb5c32acb6d506,99900,6,2,3248,48202,42.3915414,-83.0784367},,
902-Atkinson-St-Detroit-MI-48202,5e92fab827eb5c32acb6d507,305000,5,2,2130,48202,42.381095,-83.090233},,
300-Westminster-St-Detroit-MI-48202,5e92fae927eb5c32acb6d508,319000,6,3,2425,48202,42.3868807,-83.0785205},,
120-Seward-St-APT-406-Detroit-MI-48202,5e92fb0627eb5c32acb6d509,139900,2,1,700,48202,42.37453,-83.0789811},,
420-Mount-Vernon-St-Detroit-MI-48202,5e92fb2f27eb5c32acb6d50a,85000,7,3,2300,48202,42.377339,-83.0716209},,
556-E-Euclid-St-Detroit-MI-48202,5e92fb5227eb5c32acb6d50b,37900,4,1,1516,48202,42.3795397,-83.0709729},,
561-Melbourne-St-Detroit-MI-48202,5e92fb8b27eb5c32acb6d50c,224900,4,3,1397,48202,42.3791344,-83.0705955},,
60-W-Bethune-St-Detroit-MI-48202,5e92fba927eb5c32acb6d50d,239900,2,2,1254,48202,42.372458,-83.0750942},,
556-Leicester-Ct-Detroit-MI-48202,5e92fbce27eb5c32acb6d50e,52900,3,1,1348,48202,42.3860155,-83.0751152},,
7633-Woodward-Ave-Detroit-MI-48202,5e92fbf727eb5c32acb6d50f,274000,3,3,1469,48202,42.3723486,-83.0750899},,
